,Unnamed: 0,category,event_ticker,mutually_exclusive,series_ticker,strike_date,strike_period,sub_title,title,discriminator,volume
485,72,Financials,WTI-23JAN18,True,WTI,2023-01-18T19:30:00Z,,"On Jan 18, 2023","What will the West Texas Intermediate oil front-month settle price be for Jan 18, 2023?",,54417.0
486,334,Financials,EURUSD-22AUG16-18,True,EURUSD,,,"6 PM EDT on August 16, 2022","What will the Euro/USD exchange rate be on August 16, 2022 at 6 PM?",,54355.0
487,42,Financials,EURUSDH-23MAR2115,False,EURUSDH,2023-03-21T19:00:00Z,,"Mar 21, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on Mar 21, 2023 at 3pm EDT?",,53681.0
488,329,Financials,USDJPY-22AUG22-10,True,USDJPY,,,"10 AM EDT on August 22, 2022","What will the Yen/USD exchange rate be on August 22, 2022 at 10 AM?",,53637.0
489,5,Financials,TNOTEW-23APR21,True,TNOTEW,2023-04-21T19:25:00Z,,"On Apr 21, 2023","What will the **ten-year Treasury note** rate be on Apr 21, 2023?",,53387.0
490,4,Financials,GBP-22AUG04,False,GBP,,,"On August 04, 2022","What will the GBP/USD exchange rate be on August 04, 2022?",,53365.0
491,138,Financials,EURUSD-23JAN3018,True,EURUSD,2023-01-30T23:00:00Z,,"Jan 30, 2023 at 6pm EST","What will the Euro/USD exchange rate be on Jan 30, 2023 at 6pm EST?",,53102.0
492,0,Economics,GDPW-22,False,GDPW,,2022,In 2022,How much will **global GDP** grow in 2022?,,53051.0
493,180,Financials,EURUSD-22DEC2718,True,EURUSD,2022-12-27T23:00:00Z,,"Dec 27, 2022 at 6pm EST","What will the Euro/USD exchange rate be on Dec 27, 2022 at 6pm EST?",,52747.0
494,293,Financials,EURUSD-22SEP1918,True,EURUSD,,,"6 PM EDT on September 19, 2022","What will the Euro/USD exchange rate be on September 19, 2022 at 6 PM?",,52408.0
495,59,Financials,WTI-23FEB09,True,WTI,2023-02-09T19:30:00Z,,"On Feb 9, 2023","What will the West Texas Intermediate oil front-month settle price be for Feb 9, 2023?",,52041.0
496,34,Financials,WTI-23MAR23,True,WTI,2023-03-23T18:30:00Z,,"On Mar 23, 2023","What will the West Texas Intermediate oil front-month settle price be for Mar 23, 2023?",,52037.0
497,5,Financials,WTI-23MAY11,True,WTI,2023-05-11T18:30:00Z,,"On May 11, 2023","What will the West Texas Intermediate oil front-month settle price be for May 11, 2023?",,51729.0
498,67,Financials,WTI-23JAN26,True,WTI,2023-01-26T19:30:00Z,,"On Jan 26, 2023","What will the West Texas Intermediate oil front-month settle price be for Jan 26, 2023?",,51706.0
499,24,Financials,WTIW-22DEC02,True,WTIW,,,"On Dec 2, 2022","What will the West Texas Intermediate oil front-month settle price be for Dec 2, 2022?",,51629.0
500,293,Financials,USDJPY-22SEP2018,True,USDJPY,,,"6 PM EDT on September 20, 2022","What will the Yen/USD exchange rate be on September 20, 2022 at 6 PM?",,51354.0
501,6,Economics,CPI-23MAY,False,CPI,,May 2023,In May 2023,What will CPI inflation be in May?,,51158.0
502,4,Financials,WTIW-23APR28,True,WTIW,2023-04-28T18:30:00Z,,"On Apr 28, 2023","What will the West Texas Intermediate oil front-month settle price be for Apr 28, 2023?",,51135.0
503,32,Financials,EURUSDH-23APR0415,False,EURUSDH,2023-04-04T19:00:00Z,,"Apr 4, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on Apr 4, 2023 at 3pm EDT?",,50786.0
504,14,Financials,WTI-23APR27,True,WTI,2023-04-27T18:30:00Z,,"On Apr 27, 2023","What will the West Texas Intermediate oil front-month settle price be for Apr 27, 2023?",,50380.0
505,57,Financials,WTI-23FEB14,True,WTI,2023-02-14T19:30:00Z,,"On Feb 14, 2023","What will the West Texas Intermediate oil front-month settle price be for Feb 14, 2023?",,49899.0
506,12,Financials,TNOTEW-23FEB24,True,TNOTEW,2023-02-24T20:25:00Z,,"On Feb 24, 2023","What will the **ten-year Treasury note** rate be on Feb 24, 2023?",,49752.0
507,22,Economics,GBP-22MAY02,True,GBP,,,"On May 02, 2022","What will the GBP/USD exchange rate be on May 02, 2022?",,49691.0
508,28,Financials,TNOTED-23MAR29,True,TNOTED,2023-03-29T19:25:00Z,,"On Mar 29, 2023","What will the **ten-year Treasury note** rate be on Mar 29, 2023?",,49055.0
509,65,Financials,EURUSD-23MAR3010,True,EURUSD,2023-03-30T14:00:00Z,,"Mar 30, 2023 at 10am EDT","What will the Euro/USD exchange rate be on Mar 30, 2023 at 10am EDT?",,48654.0
510,20,Financials,WTIW-22DEC30,True,WTIW,2022-12-30T19:30:00Z,,"On Dec 30, 2022","What will the West Texas Intermediate oil front-month settle price be for Dec 30, 2022?",,48609.0
511,19,Financials,EURUSD-23MAY0510,True,EURUSD,2023-05-05T14:00:00Z,,"May 5, 2023 at 10am EDT","What will the Euro/USD exchange rate be on May 5, 2023 at 10am EDT?",,48599.0
512,11,Economics,CPIYOY-22DEC,False,CPIYOY,,December 2023,December 2022,What will the rate of CPI inflation be for the twelve months ending Dec 2022?,,48496.0
513,13,Financials,WTI-23MAY01,True,WTI,2023-05-01T18:30:00Z,,"On May 1, 2023","What will the West Texas Intermediate oil front-month settle price be for May 1, 2023?",,47833.0
514,168,Financials,EURUSD-23JAN0518,True,EURUSD,2023-01-05T23:00:00Z,,"Jan 5, 2023 at 6pm EST","What will the Euro/USD exchange rate be on Jan 5, 2023 at 6pm EST?",,47794.0
515,50,Economics,GAS-22MAY16,False,GAS,,,"On May 16, 2022","What will the **price of gas** be on May 16, 2022?",,47716.0
516,117,Financials,WTI-22OCT27,True,WTI,,,"On Oct 27, 2022","What will the West Texas Intermediate oil front-month settle price be for Oct 27, 2022?",,47538.0
517,104,Financials,EURUSD-23FEB2410,True,EURUSD,2023-02-24T15:00:00Z,,"Feb 24, 2023 at 10am EST","What will the Euro/USD exchange rate be on Feb 24, 2023 at 10am EST?",,47536.0
518,87,Financials,WTI-22DEC20,True,WTI,,,"On Dec 20, 2022","What will the West Texas Intermediate oil front-month settle price be for Dec 20, 2022?",,47103.0
519,30,Financials,WTI-23MAR30,True,WTI,2023-03-30T18:30:00Z,,"On Mar 30, 2023","What will the West Texas Intermediate oil front-month settle price be for Mar 30, 2023?",,46928.0
520,325,Financials,USDJPY-22AUG24-10,True,USDJPY,,,"10 AM EDT on August 24, 2022","What will the Yen/USD exchange rate be on August 24, 2022 at 10 AM?",,46691.0
521,283,Financials,EURUSD-22SEP2718,True,EURUSD,,,"Sep 27, 2022 at 6pm EDT","What will the Euro/USD exchange rate be on Sep 27, 2022 at 6pm EDT?",,46653.0
522,8,Financials,EURUSDH-23MAY1015,False,EURUSDH,2023-05-10T19:00:00Z,,"May 10, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on May 10, 2023 at 3pm EDT?",,45953.0
523,106,Financials,EURUSD-23FEB2310,True,EURUSD,2023-02-23T15:00:00Z,,"Feb 23, 2023 at 10am EST","What will the Euro/USD exchange rate be on Feb 23, 2023 at 10am EST?",,45900.0
524,331,Financials,EURUSD-22AUG18-10,True,EURUSD,,,"10 AM EDT on August 18, 2022","What will the Euro/USD exchange rate be on August 18, 2022 at 10 AM?",,45730.0
525,213,Financials,EURUSD-22NOV3018,True,EURUSD,,,"Nov 30, 2022 at 6pm EST","What will the Euro/USD exchange rate be on Nov 30, 2022 at 6pm EST?",,45221.0
526,41,Economics,GAS-22JUL25,False,GAS,,,"On Jul 25, 2022","What will the **price of gas** be on July 25, 2022?",,45133.0
527,321,Financials,USDJPY-22AUG26-10,True,USDJPY,,,"10 AM EDT on August 26, 2022","What will the Yen/USD exchange rate be on August 26, 2022 at 10 AM?",,45063.0
528,18,Financials,WTI-23APR20,True,WTI,2023-04-20T18:30:00Z,,"On Apr 20, 2023","What will the West Texas Intermediate oil front-month settle price be for Apr 20, 2023?",,44511.0
529,53,Financials,EURUSD-23APR1010,True,EURUSD,2023-04-10T14:00:00Z,,"Apr 10, 2023 at 10am EDT","What will the Euro/USD exchange rate be on Apr 10, 2023 at 10am EDT?",,44460.0
530,77,Economics,GAS-21NOV08,False,GAS,,,"On Nov 8, 2022",Will average gas prices be higher this week than last week?,,44261.0
531,7,Financials,TNOTEW-23APR06,True,TNOTEW,2023-04-06T19:25:00Z,,"On Apr 6, 2023","What will the **ten-year Treasury note** rate be on Apr 6, 2023?",,44167.0
532,17,Economics,TNOTE-22JAN31,False,TNOTE,,,"On Jan 31, 2022",What will the **ten-year Treasury note** rate be on January 31?,,44059.0
533,12,Financials,GOLD-22SEP2016,True,GOLD,,,"4 PM EDT on September 20, 2022","What will the price of gold be on September 20, 2022 at 4 PM?",,43825.0
534,116,Financials,WTI-22OCT31,True,WTI,,,"On Oct 31, 2022","What will the West Texas Intermediate oil front-month settle price be for Oct 31, 2022?",,43825.0
535,71,Financials,EURUSD-23MAR2710,True,EURUSD,2023-03-27T14:00:00Z,,"Mar 27, 2023 at 10am EDT","What will the Euro/USD exchange rate be on Mar 27, 2023 at 10am EDT?",,43808.0
536,23,Financials,EURUSDH-23APR1915,False,EURUSDH,2023-04-19T19:00:00Z,,"Apr 19, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on Apr 19, 2023 at 3pm EDT?",,43789.0
537,247,Financials,EURUSD-22OCT3118,True,EURUSD,,,"Oct 31, 2022 at 6pm EDT","What will the Euro/USD exchange rate be on Oct 31, 2022 at 6pm EDT?",,43740.0
538,4,Economics,PROLLS-22OCT,True,PROLLS,,,In October,How many **jobs** will be added in October?,,43545.0
539,4,Financials,EUROIMF-04AUG22,False,EUROIMF,,,"On August 04, 2022","What will the EUR/USD exchange rate be on August 04, 2022?",,43504.0
540,118,Financials,WTI-22OCT26,True,WTI,,,"On Oct 26, 2022","What will the West Texas Intermediate oil front-month settle price be for Oct 26, 2022?",,43486.0
541,14,Financials,WTIW-23FEB10,True,WTIW,2023-02-10T19:30:00Z,,"On Feb 10, 2023","What will the West Texas Intermediate oil front-month settle price be for Feb 10, 2023?",,43356.0
542,217,Financials,USDJPY-22NOV2918,True,USDJPY,,,"Nov 29, 2022 at 6pm EST","What will the Yen/USD exchange rate be on Nov 29, 2022 at 6pm EST?",,43348.0
543,52,Financials,WTI-23FEB23,True,WTI,2023-02-23T19:30:00Z,,"On Feb 23, 2023","What will the West Texas Intermediate oil front-month settle price be for Feb 23, 2023?",,43203.0
544,90,Financials,WTI-22DEC14,True,WTI,,,"On Dec 14, 2022","What will the West Texas Intermediate oil front-month settle price be for Dec 14, 2022?",,43072.0
545,17,Economics,CPICORE-22JUN,False,CPICORE,,,Jun 2022,What will core CPI inflation be in June?,,42974.0
546,0,Financials,WTIMIN-23DEC29,False,WTIMIN,2023-12-29T19:30:00Z,,"By Dec 29, 2023","What will the minimum WTI front-month settle price be by Dec 29, 2023?",,42569.0
547,92,Financials,WTI-22DEC12,True,WTI,,,"On Dec 12, 2022","What will the West Texas Intermediate oil front-month settle price be for Dec 12, 2022?",,42515.0
548,31,Financials,WTI-23MAR29,True,WTI,2023-03-29T18:30:00Z,,"On Mar 29, 2023","What will the West Texas Intermediate oil front-month settle price be for Mar 29, 2023?",,42418.0
549,179,Financials,USDJPY-22DEC2818,True,USDJPY,2022-12-28T23:00:00Z,,"Dec 28, 2022 at 6pm EST","What will the Yen/USD exchange rate be on Dec 28, 2022 at 6pm EST?",,42227.0
550,202,Financials,EURUSD-22DEC0818,True,EURUSD,,,"Dec 8, 2022 at 6pm EST","What will the Euro/USD exchange rate be on Dec 8, 2022 at 6pm EST?",,41778.0
551,33,Financials,WTI-23MAR27,True,WTI,2023-03-27T18:30:00Z,,"On Mar 27, 2023","What will the West Texas Intermediate oil front-month settle price be for Mar 27, 2023?",,41295.0
552,44,Economics,GAS-22JUN27,False,GAS,,,"On Jun 27, 2022","What will the **price of gas** be on June 27, 2022?",,41254.0
553,67,Economics,GAS-22JAN18,False,GAS,,,"On Jan 17, 2022",Will average **gas prices** be higher this week than last week?,,41155.0
554,60,Financials,EURUSD-23APR0410,True,EURUSD,2023-04-04T14:00:00Z,,"Apr 4, 2023 at 10am EDT","What will the Euro/USD exchange rate be on Apr 4, 2023 at 10am EDT?",,40894.0
555,15,Economics,FED-22JAN,False,FED,,,January 2022 meeting,Will the federal funds rate be above 0.25% following the Fed's January meeting?,,40860.0
556,12,Financials,WTI-23MAY02,True,WTI,2023-05-02T18:30:00Z,,"On May 2, 2023","What will the West Texas Intermediate oil front-month settle price be for May 2, 2023?",,40822.0
557,70,Financials,WTI-23JAN23,True,WTI,2023-01-23T19:30:00Z,,"On Jan 23, 2023","What will the West Texas Intermediate oil front-month settle price be for Jan 23, 2023?",,40802.0
558,99,Financials,WTI-22NOV29,True,WTI,,,"On Nov 29, 2022","What will the West Texas Intermediate oil front-month settle price be for Nov 29, 2022?",,40653.0
559,269,Financials,EURUSD-22OCT1118,True,EURUSD,,,"Oct 11, 2022 at 6pm EDT","What will the Euro/USD exchange rate be on Oct 11, 2022 at 6pm EDT?",,40629.0
560,91,Financials,WTI-22DEC13,True,WTI,,,"On Dec 13, 2022","What will the West Texas Intermediate oil front-month settle price be for Dec 13, 2022?",,40307.0
561,28,Financials,EURUSD-23APR2810,True,EURUSD,2023-04-28T14:00:00Z,,"Apr 28, 2023 at 10am EDT","What will the Euro/USD exchange rate be on Apr 28, 2023 at 10am EDT?",,40267.0
562,162,Financials,USDJPY-23JAN1118,True,USDJPY,2023-01-11T23:00:00Z,,"Jan 11, 2023 at 6pm EST","What will the Yen/USD exchange rate be on Jan 11, 2023 at 6pm EST?",,39865.0
563,7,Economics,U3-23APR,False,U3,,April 2023,Apr 2023,What will the unemployment rate be in April?,,39649.0
564,53,Economics,GAS-22APR25,False,GAS,,,"On Apr 25, 2022","What will the **price of gas** be on April 25, 2022?",,39562.0
565,19,Financials,WTI-23APR19,True,WTI,2023-04-19T18:30:00Z,,"On Apr 19, 2023","What will the West Texas Intermediate oil front-month settle price be for Apr 19, 2023?",,39342.0
566,82,Financials,WTI-22DEC28,True,WTI,2022-12-28T19:30:00Z,,"On Dec 28, 2022","What will the West Texas Intermediate oil front-month settle price be for Dec 28, 2022?",,39314.0
567,115,Financials,WTI-22NOV01,True,WTI,,,"On Nov 1, 2022","What will the West Texas Intermediate oil front-month settle price be for Nov 1, 2022?",,39249.0
568,197,Financials,EURUSD-22DEC1318,True,EURUSD,,,"Dec 13, 2022 at 6pm EST","What will the Euro/USD exchange rate be on Dec 13, 2022 at 6pm EST?",,39183.0
569,67,Financials,EURUSD-23MAR2910,True,EURUSD,2023-03-29T14:00:00Z,,"Mar 29, 2023 at 10am EDT","What will the Euro/USD exchange rate be on Mar 29, 2023 at 10am EDT?",,38918.0
570,256,Financials,USDJPY-22OCT2518,True,USDJPY,,,"Oct 25, 2022 at 6pm EDT","What will the Yen/USD exchange rate be on Oct 25, 2022 at 6pm EDT?",,38433.0
571,145,Financials,WTI-22SEP13,True,WTI,,,"On September 13, 2022","What will the West Texas Intermediate oil front-month settle price be for September 13, 2022?",,38195.0
572,42,Economics,GAS-22JUL18,False,GAS,,,"On Jul 18, 2022","What will the **price of gas** be on July 18, 2022?",,37913.0
573,89,Financials,WTI-22DEC15,True,WTI,,,"On Dec 15, 2022","What will the West Texas Intermediate oil front-month settle price be for Dec 15, 2022?",,37823.0
574,25,Financials,EURUSDH-23APR1715,False,EURUSDH,2023-04-17T19:00:00Z,,"Apr 17, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on Apr 17, 2023 at 3pm EDT?",,37618.0
575,50,Financials,WTI-23FEB28,True,WTI,2023-02-28T19:30:00Z,,"On Feb 28, 2023","What will the West Texas Intermediate oil front-month settle price be for Feb 28, 2023?",,37485.0
576,54,Financials,TNOTED-23FEB16,True,TNOTED,2023-02-16T20:25:00Z,,"On Feb 16, 2023","What will the **ten-year Treasury note** rate be on Feb 16, 2023?",,36939.0
577,34,Economics,GAS-22SEP19,False,GAS,,,"On Sep 19, 2022","What will the **price of gas** be on September 19, 2022?",,36748.0
578,24,Financials,TNOTED-23APR04,True,TNOTED,2023-04-04T19:25:00Z,,"On Apr 4, 2023","What will the **ten-year Treasury note** rate be on Apr 4, 2023?",,36629.0
579,88,Economics,GAS-21AUG23,False,GAS,,,"On Aug 23, 2022",Will average gas prices be over $3.15?,,36518.0
580,119,Financials,WTI-22OCT25,True,WTI,,,"On Oct 25, 2022","What will the West Texas Intermediate oil front-month settle price be for Oct 25, 2022?",,36449.0
581,285,Financials,EURUSD-22SEP2618,True,EURUSD,,,"Sep 26, 2022 at 6pm EDT","What will the Euro/USD exchange rate be on Sep 26, 2022 at 6pm EDT?",,36370.0
582,163,Financials,EURUSD-23JAN1018,True,EURUSD,2023-01-10T23:00:00Z,,"Jan 10, 2023 at 6pm EST","What will the Euro/USD exchange rate be on Jan 10, 2023 at 6pm EST?",,36370.0
583,267,Financials,USDJPY-22OCT1318,True,USDJPY,,,"Oct 13, 2022 at 6pm EDT","What will the Yen/USD exchange rate be on Oct 13, 2022 at 6pm EDT?",,36329.0
584,86,Financials,WTI-22DEC21,True,WTI,2022-12-21T19:30:00Z,,"On Dec 21, 2022","What will the West Texas Intermediate oil front-month settle price be for Dec 21, 2022?",,36039.0
585,41,Financials,TNOTED-23MAR10,True,TNOTED,2023-03-10T20:25:00Z,,"On Mar 10, 2023","What will the **ten-year Treasury note** rate be on Mar 10, 2023?",,35912.0
586,37,Economics,GAS-22AUG22,False,GAS,,,"On Aug 22, 2022","What will the **price of gas** be on August 22, 2022?",,35776.0
587,106,Financials,WTI-22NOV16,True,WTI,,,"On Nov 16, 2022","What will the West Texas Intermediate oil front-month settle price be for Nov 16, 2022?",,35713.0
588,51,Economics,GAS-22MAY09,False,GAS,,,"On May 09, 2022","What will the **price of gas** be on May 09, 2022?",,35513.0
589,95,Financials,WTI-22DEC06,True,WTI,,,"On Dec 6, 2022","What will the West Texas Intermediate oil front-month settle price be for Dec 6, 2022?",,35487.0
590,39,Economics,GAS-22AUG08,False,GAS,,,"On Aug 08, 2022","What will the **price of gas** be on August 08, 2022?",,35126.0
591,5,Financials,EUROIMF-03AUG22,False,EUROIMF,,,"On August 03, 2022","What will the EUR/USD exchange rate be on August 03, 2022?",,34956.0
592,11,Financials,TNOTED-23MAY01,True,TNOTED,2023-05-01T19:25:00Z,,"On May 1, 2023","What will the **ten-year Treasury note** rate be on May 1, 2023?",,34923.0
593,285,Financials,USDJPY-22SEP2718,True,USDJPY,,,"Sep 27, 2022 at 6pm EDT","What will the Yen/USD exchange rate be on Sep 27, 2022 at 6pm EDT?",,34900.0
594,85,Financials,EURUSD-23MAR1310,True,EURUSD,2023-03-13T14:00:00Z,,"Mar 13, 2023 at 10am EDT","What will the Euro/USD exchange rate be on Mar 13, 2023 at 10am EDT?",,34875.0
595,190,Financials,EURUSD-22DEC1918,True,EURUSD,,,"Dec 19, 2022 at 6pm EST","What will the Euro/USD exchange rate be on Dec 19, 2022 at 6pm EST?",,34737.0
596,97,Financials,WTI-22DEC01,True,WTI,,,"On Dec 1, 2022","What will the West Texas Intermediate oil front-month settle price be for Dec 1, 2022?",,34675.0
597,27,Financials,TNOTED-23MAR30,True,TNOTED,2023-03-30T19:25:00Z,,"On Mar 30, 2023","What will the **ten-year Treasury note** rate be on Mar 30, 2023?",,34613.0
598,215,Financials,USDJPY-22NOV3018,True,USDJPY,,,"Nov 30, 2022 at 6pm EST","What will the Yen/USD exchange rate be on Nov 30, 2022 at 6pm EST?",,34611.0
599,4,Economics,TNOTE-22MAY02,False,TNOTE,,,"On May 02, 2022",What will the **ten-year Treasury note** rate be on May 02?,,33867.0
600,46,Financials,TNOTED-23MAR03,True,TNOTED,2023-03-03T20:25:00Z,,"On Mar 3, 2023","What will the **ten-year Treasury note** rate be on Mar 3, 2023?",,33835.0
601,79,Financials,USDJPY-23MAR2010,True,USDJPY,2023-03-20T14:00:00Z,,"Mar 20, 2023 at 10am EDT","What will the USD/JPY exchange rate be on Mar 20, 2023 at 10am EDT?",,33627.0
602,11,Financials,GBP-22JUL21,False,GBP,,,"On July 21, 2022","What will the GBP/USD exchange rate be on July 21, 2022?",,33616.0
603,213,Financials,USDJPY-22DEC0118,True,USDJPY,,,"Dec 1, 2022 at 6pm EST","What will the Yen/USD exchange rate be on Dec 1, 2022 at 6pm EST?",,33211.0
604,109,Financials,WTI-22NOV10,True,WTI,,,"On Nov 10, 2022","What will the West Texas Intermediate oil front-month settle price be for Nov 10, 2022?",,33176.0
